setup_msg_id,setup_date_utc,team_a,team_b,predicted_winner,predicted_winner_short,entry1_kind,entry1_odds,entry1_team,entry1_msg_id,entry1_date_utc,entry2_kind,entry2_odds,entry2_team,entry2_msg_id,entry2_date_utc,end_type,end_msg_id,end_date_utc
22834,2025-12-09T14:24:38+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 9TH T20 MI EMIRATES,DESERT VIPERS MATCH WINNER - MI EMIRATES MI EMIRATES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 9TH T20 MI EMIRATES VS DESERT VIPERS MATCH WINNER - MI EMIRATES MI EMIRATES LIKH,MI EMIRATES MI EMIRATES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,78p,VIPERS PLUS HOJAAO EMIRATES PE,22837,2025-12-09T15:06:29+00:00,FIRST,,,22838,2025-12-09T15:06:53+00:00,CASHOUT,22841,2025-12-09T16:51:44+00:00
22851,2025-12-10T14:34:21+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 10TH T20 SHARJAH,GULF MATCH WINNER - GULF GIANTS GULF GIANTS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 10TH T20 SHARJAH VS GULF MATCH WINNER - GULF GIANTS GULF GIANTS LIKH,GULF GIANTS GULF GIANTS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,85p,SHARJAH PLUS HOJAAO GULF PE YAH,22852,2025-12-10T14:35:00+00:00,FIRST,72p,SHARJAH YAHA PEHLI ENTRY KARLO,22854,2025-12-10T14:38:43+00:00,CASHOUT,22855,2025-12-10T15:40:42+00:00
22886,2025-12-13T07:58:26+00:00,WOMEN S BIG BASH LEAGUE 2025 FINAL MATCH PERTH W,HOBART W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S BIG BASH LEAGUE 2025 FINAL MATCH PERTH W VS HOBART W MATCH WINNER - HOBART W HOBART HURRICANES W LIKH,HOBART W HOBART HURRICANES W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22901,2025-12-14T15:31:01+00:00
22901,2025-12-14T15:31:01+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 15TH T20 VIPERS,DUBAJ MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 15TH T20 VIPERS VS DUBAJ MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH,DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,95p,DUBAI PLUS HOJAAO VIPERS PE YAH,22904,2025-12-14T16:06:11+00:00,,,,,,CASHOUT,22907,2025-12-14T17:15:55+00:00
22916,2025-12-15T08:10:40+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 2ND T20 HEAT,RENEGADES MATCH WINNER - HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 2ND T20 HEAT VS RENEGADES MATCH WINNER - HEAT BRISBANE HEAT LIKH,HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22923,2025-12-15T14:26:18+00:00
22923,2025-12-15T14:26:18+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 16TH T20 SHARJAH,GULF MATCH WINNER - GULF GIANTS GULF GIANTS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 16TH T20 SHARJAH VS GULF MATCH WINNER - GULF GIANTS GULF GIANTS LIKH,GULF GIANTS GULF GIANTS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,CASHOUT,22931,2025-12-15T17:28:21+00:00
22940,2025-12-16T08:21:24+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 3RD T20 SYDNEY,HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 3RD T20 SYDNEY VS HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH,HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22944,2025-12-16T11:22:25+00:00
22946,2025-12-16T14:39:35+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 17TH T20 ABU DHABI,DESERT MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 17TH T20 ABU DHABI VS DESERT MATCH WINNER - DESERT VIPERS DESERT VIPERS LIKH,DESERT VIPERS DESERT VIPERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,52p,ABU DHABI PLUS HOJAAO VIPERS PE,22951,2025-12-16T15:48:01+00:00,,,,,,LOSS_CUT,22954,2025-12-16T16:59:20+00:00
22976,2025-12-17T15:01:47+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 18TH T20 DUBAI,EMIRATES MATCH WINNER - DUBAI DUBAI CAPITALS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 18TH T20 DUBAI VS EMIRATES MATCH WINNER - DUBAI DUBAI CAPITALS LIKH,DUBAI DUBAI CAPITALS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,45p,EMIRATES YAHA PEHLI ENTRY KARLO,22984,2025-12-17T15:25:29+00:00,,,,,,CASHOUT,22989,2025-12-17T16:10:24+00:00
22997,2025-12-18T08:57:28+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 5TH T20 STARS,HOBART MATCH WINNER - STARS MELBOURNE STARS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 5TH T20 STARS VS HOBART MATCH WINNER - STARS MELBOURNE STARS LIKH,STARS MELBOURNE STARS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,75p,HOBART PLUS HOJAAO STARS PE YAH,23001,2025-12-18T09:26:29+00:00,,,,,,CASHOUT,23006,2025-12-18T10:40:34+00:00
23016,2025-12-19T08:26:29+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 6TH T20 PERTH,HEAT MATCH WINNER - PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 6TH T20 PERTH VS HEAT MATCH WINNER - PERTH PERTH SCORCHERS LIKH,PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,92p,HEAT PLUS HOJAAO PERTH PE YAHA,23018,2025-12-19T08:27:19+00:00,,,,,,CASHOUT,23022,2025-12-19T10:58:30+00:00
23027,2025-12-19T14:29:46+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 20TH T20 DUBAI,SHARJAH MATCH WINNER - DUBAI DUBAI CAPITALS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 20TH T20 DUBAI VS SHARJAH MATCH WINNER - DUBAI DUBAI CAPITALS LIKH,DUBAI DUBAI CAPITALS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,72p,SHARJAH PLUS HOJAAO DUBAI PE YA,23030,2025-12-19T14:34:07+00:00,,,,,,CASHOUT,23035,2025-12-19T16:33:59+00:00
23043,2025-12-20T08:22:39+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 7TH T20 THUNDER,SIXERS MATCH WINNER - THUNDER SYDNEY THUNDER LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 7TH T20 THUNDER VS SIXERS MATCH WINNER - THUNDER SYDNEY THUNDER LIKH,THUNDER SYDNEY THUNDER LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,23053,2025-12-20T11:26:19+00:00
23053,2025-12-20T11:26:19+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 21ST T20 ABU DHABI,EMIRATES MATCH WINNER - ABU DHABI ABU DHABI LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 21ST T20 ABU DHABI VS EMIRATES MATCH WINNER - ABU DHABI ABU DHABI LIKH,ABU DHABI ABU DHABI LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,54p,EMIRATES PLUS HOJAAO ABU DHABI,23054,2025-12-20T11:27:18+00:00,,,,,,CASHOUT,23058,2025-12-20T12:38:17+00:00
23066,2025-12-21T14:38:53+00:00,INTERNATIONAL LEAGUE T20 2025 MATCH 24TH T20 DESERT,EMIRATES MATCH WINNER - EMIRATES MI EMIRATES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INTERNATIONAL LEAGUE T20 2025 MATCH 24TH T20 DESERT VS EMIRATES MATCH WINNER - EMIRATES MI EMIRATES LIKH,EMIRATES MI EMIRATES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,23075,2025-12-21T17:44:08+00:00
23082,2025-12-22T08:20:16+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 9TH T20 THUNDER,HEAT MATCH WINNER - THUNDER SYDNEY THUNDER LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 9TH T20 THUNDER VS HEAT MATCH WINNER - THUNDER SYDNEY THUNDER LIKH,THUNDER SYDNEY THUNDER LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,95p,HEAT PLUS HOJAAO THUNDER PE YAH,23084,2025-12-22T08:21:07+00:00,,,,,,CASHOUT,23088,2025-12-22T09:10:23+00:00
23098,2025-12-23T08:23:02+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 10TH T20 STARS,STRIKERS MATCH WINNER - STARS MELBOURNE STARS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 10TH T20 STARS VS STRIKERS MATCH WINNER - STARS MELBOURNE STARS LIKH,STARS MELBOURNE STARS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,23102,2025-12-23T11:17:18+00:00
23112,2025-12-26T10:25:40+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 12TH T20 PERTH,HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 12TH T20 PERTH VS HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH,HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,66p,PERTH PLUS HOJAAO HOBART PE YAH,23115,2025-12-26T10:28:59+00:00,,,,,,CASHOUT,23119,2025-12-26T11:14:44+00:00
23166,2025-12-29T08:02:02+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 15TH T20 MELBOURNE,HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 15TH T20 MELBOURNE VS HOBART MATCH WINNER - HOBART HOBART HURRICANES LIKH,HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,74p,RENEGADES PLUS HOJAAO HOBART PE,23171,2025-12-29T08:30:46+00:00,,,,,,CASHOUT,23174,2025-12-29T09:38:47+00:00
23183,2025-12-30T08:28:00+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 16TH T20 PERTH,THUNDER MATCH WINNER - PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 16TH T20 PERTH VS THUNDER MATCH WINNER - PERTH PERTH SCORCHERS LIKH,PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,50p,THUNDER PLUS HOJAAO PERTH PE AB,23185,2025-12-30T08:34:17+00:00,,,,,,CASHOUT,23192,2025-12-30T09:33:54+00:00
23244,2026-01-02T09:32:03+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 20TH T20 STARS,HEAT MATCH WINNER - HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 20TH T20 STARS VS HEAT MATCH WINNER - HEAT BRISBANE HEAT LIKH,HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,55p,STARS PLUS HOJAAO HEAT PE AB YA,23250,2026-01-02T09:44:40+00:00,,,,,,WIN,23261,2026-01-02T11:34:24+00:00
23371,2026-01-07T08:12:04+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 26TH T20 PERTH,MELBOURNE MATCH WINNER - PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 26TH T20 PERTH VS MELBOURNE MATCH WINNER - PERTH PERTH SCORCHERS LIKH,PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,74p,MELBOURNE PLUS HOJAAO PERTH PE,23379,2026-01-07T08:55:54+00:00,,,,,,LOSS_CUT,23387,2026-01-07T10:49:48+00:00
23462,2026-01-10T06:09:23+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 29TH T20 THUNDER,HEAT MATCH WINNER - HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 29TH T20 THUNDER VS HEAT MATCH WINNER - HEAT BRISBANE HEAT LIKH,HEAT BRISBANE HEAT LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,90p,THUNDER PLUS HOJAAO HEAT PE AB,23463,2026-01-10T06:10:18+00:00,,,,,,CASHOUT,23470,2026-01-10T07:06:23+00:00
23564,2026-01-14T08:22:02+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 35TH T20 HOBART,HEAT MATCH WINNER - HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO 35TH T20 HOBART VS HEAT MATCH WINNER - HOBART HOBART HURRICANES LIKH,HOBART HOBART HURRICANES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,84p,HEAT PLUS HOJAAO HOBART PE AB Y,23568,2026-01-14T08:57:06+00:00,,,,,,CASHOUT,23575,2026-01-14T10:06:10+00:00
23585,2026-01-14T13:51:37+00:00,WOMEN S PREMIER LEAGUE 2026 MATCH - 7TH UP W,DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,WOMEN S PREMIER LEAGUE 2026 MATCH - 7TH UP W VS DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH,DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,FIRST,78p,UP W PLUS HOJAAO DELHI W PE AB,23590,2026-01-14T14:53:09+00:00,,,,,,CASHOUT,23596,2026-01-14T15:33:14+00:00
23732,2026-01-20T08:43:15+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO QUALIFIER 1 PERTH,SIXERS MATCH WINNER - PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO QUALIFIER 1 PERTH VS SIXERS MATCH WINNER - PERTH PERTH SCORCHERS LIKH,PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,75p,SYDNEY PLUS HOJAAO PERTH PE AB,23733,2026-01-20T08:43:16+00:00,JACKPOT,33p,SYDNEY JACKPOT CASH KARLO DOSTO,23736,2026-01-20T09:35:14+00:00,CASHOUT,23742,2026-01-20T11:14:55+00:00
23764,2026-01-21T13:05:17+00:00,NZ TOUR OF INDIA 2026 MATCH 1ST T20 INDIA,NEW ZEALAND MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,NZ TOUR OF INDIA 2026 MATCH 1ST T20 INDIA VS NEW ZEALAND MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,23767,2026-01-21T15:16:15+00:00
23767,2026-01-21T15:16:15+00:00,SA20 LEAGUE 2026 MATCH QUALIFIER 1 SUNRISERS,PRETORIA MATCH WINNER - SUNRISERS SUNRISERS EASTERN CAPE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SA20 LEAGUE 2026 MATCH QUALIFIER 1 SUNRISERS VS PRETORIA MATCH WINNER - SUNRISERS SUNRISERS EASTERN CAPE LIKH,SUNRISERS SUNRISERS EASTERN CAPE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,LOSS,23776,2026-01-21T19:15:50+00:00
23808,2026-01-24T14:08:02+00:00,WOMEN S PREMIER LEAGUE 2026 MATCH - 15TH RCB W,DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,WOMEN S PREMIER LEAGUE 2026 MATCH - 15TH RCB W VS DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH,DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,FIRST,80p,RCB W PLUS HOJAAO DELHI W PE AB,23810,2026-01-24T14:18:48+00:00,FIRST,70p,RCB W PLUS HOJAAO DELHI W PE AB,23812,2026-01-24T14:22:32+00:00,CASHOUT,23815,2026-01-24T14:57:14+00:00
23823,2026-01-25T07:55:38+00:00,MEN S BIG BASH LEAGUE 2025-26 MATCH NO FINAL MATCH PERTH,SIXERS MATCH WINNER - PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,MEN S BIG BASH LEAGUE 2025-26 MATCH NO FINAL MATCH PERTH VS SIXERS MATCH WINNER - PERTH PERTH SCORCHERS LIKH,PERTH PERTH SCORCHERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,23833,2026-01-25T14:17:35+00:00
23833,2026-01-25T14:17:35+00:00,SA20 LEAGUE 2026 MATCH FINAL MATCH SUNRISERS,PRETORIA MATCH WINNER - SUNRISERS SUNRISERS EASTERN CAPE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SA20 LEAGUE 2026 MATCH FINAL MATCH SUNRISERS VS PRETORIA MATCH WINNER - SUNRISERS SUNRISERS EASTERN CAPE LIKH,SUNRISERS SUNRISERS EASTERN CAPE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,90p,PRETORIA PLUS HOJAAO SUNRISERS,23834,2026-01-25T14:18:08+00:00,,,,,,CASHOUT,23845,2026-01-25T17:17:36+00:00
23934,2026-01-30T14:29:14+00:00,WOMEN S PREMIER LEAGUE 2026 MATCH - 19TH GUJARAT W,MI W MATCH WINNER - MUMBAI WOMEN MUMBAI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,WOMEN S PREMIER LEAGUE 2026 MATCH - 19TH GUJARAT W VS MI W MATCH WINNER - MUMBAI WOMEN MUMBAI WOMEN LIKH,MUMBAI WOMEN MUMBAI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,,,,,,,,,,,LOSS,23943,2026-01-30T17:37:59+00:00
23963,2026-02-01T11:01:59+00:00,AUS TOUR OF PAK 2026 MATCH - 3RD T20 PAKISTAN,AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,AUS TOUR OF PAK 2026 MATCH - 3RD T20 PAKISTAN VS AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH,AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,,,,,,,,,,,UNCLOSED,23974,2026-02-01T14:11:51+00:00
23974,2026-02-01T14:11:51+00:00,ENG TOUR OF SRI LANKA 2026 MATCH - 2ND T20 ENGLAND,SRI LANKA MATCH WINNER - ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,ENG TOUR OF SRI LANKA 2026 MATCH - 2ND T20 ENGLAND VS SRI LANKA MATCH WINNER - ENGLAND ENGLAND LIKH,ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,FIRST,80p,SRI LANKA PLUS HOJAAO ENGLAND P,23975,2026-02-01T14:12:39+00:00,,,,,,CASHOUT,23980,2026-02-01T17:34:26+00:00
23996,2026-02-03T13:55:30+00:00,WOMEN S PREMIER LEAGUE 2026 MATCH - ELIMINATOR 1 GUJARAT W,DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,WOMEN S PREMIER LEAGUE 2026 MATCH - ELIMINATOR 1 GUJARAT W VS DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH,DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,FIRST,83p,GUJARAT W PLUS HOJAAO DELHI W P,24001,2026-02-03T15:34:17+00:00,,,,,,CASHOUT,24006,2026-02-03T16:19:06+00:00
24025,2026-02-05T13:51:32+00:00,WOMEN S PREMIER LEAGUE 2026 FINAL MATCH RCB W,DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,WOMEN S PREMIER LEAGUE 2026 FINAL MATCH RCB W VS DELHI W MATCH WINNER - DELHI WOMEN DELHI WOMEN LIKH,DELHI WOMEN DELHI WOMEN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D COMANY,FIRST,80p,RCB W PLUS HOJAAO DELHI W PE AB,24026,2026-02-05T13:52:02+00:00,,,,,,CASHOUT,24030,2026-02-05T15:21:06+00:00
